delivery_id,delivery_partner,package_type,package_weight_kg,vehicle_type,delivery_mode,region,customer_address,latitude,longitude,warehouse_latitude,warehouse_longitude,weather_condition,distance_km,package_weight_kg,delivery_status,delivery_cost
13468,blue dart,fragile items,25.15,truck,two day,central,"House 200, Kalkaji, New Delhi",28.66838,77.13203,28.6417,77.22177,foggy,4.2,37.73,delivered,134.19
13478,blue dart,groceries,7.61,ev van,express,north,"House 450, Karol Bagh, New Delhi",28.45325,77.18628,28.6417,77.22177,foggy,219.9,48.68,delayed,1295.54
13511,blue dart,fragile items,39,bike,standard,south,"House 321, Malviya Nagar, New Delhi",28.77432,77.28861,28.6417,77.22177,hot,259.9,20,delivered,1359.5
13514,blue dart,documents,47.4,van,two day,north,"House 269, Rajouri Garden, New Delhi",28.77875,77.01422,28.6417,77.22177,clear,214.9,10.9,delivered,1107.2
13516,blue dart,furniture,33.62,van,standard,central,"House 104, Dwarka, New Delhi",28.63669,76.89307,28.6417,77.22177,cold,101,17.04,delivered,556.12
13531,blue dart,furniture,35.26,scooter,standard,east,"House 291, Civil Lines, New Delhi",28.42494,77.11069,28.6417,77.22177,clear,223.3,34.53,delivered,1220.09
13534,blue dart,automobile parts,52.35,truck,standard,central,"House 45, Defence Colony, New Delhi",28.50529,77.01583,28.6417,77.22177,foggy,288.6,49.52,delivered,1591.95
13538,blue dart,pharmacy,38.36,van,same day,south,"House 442, Punjabi Bagh, New Delhi",28.72279,77.28755,28.6417,77.22177,foggy,165.9,26.95,delivered,1010.35
13553,blue dart,fragile items,38.09,bike,express,west,"House 418, Mayur Vihar, New Delhi",28.63952,77.25961,28.6417,77.22177,rainy,195.9,13.74,delayed,1070.72
13580,blue dart,clothing,11.94,bike,standard,north,"House 205, Punjabi Bagh, New Delhi",28.60615,77.22337,28.6417,77.22177,cold,44.8,20.18,delivered,284.54
13583,blue dart,fragile items,70.65,scooter,two day,east,"House 321, Connaught Place, New Delhi",28.64733,77.18342,28.6417,77.22177,hot,20.7,1.7,delivered,108.6
13607,blue dart,automobile parts,36.2,truck,express,south,"House 71, Model Town, New Delhi",28.74802,77.18928,28.6417,77.22177,hot,196,35,failed,1135
13610,blue dart,automobile parts,2.6,van,same day,central,"House 166, Sarita Vihar, New Delhi",28.68259,76.98938,28.6417,77.22177,hot,163.2,8.46,delivered,941.38
13619,blue dart,documents,26.54,ev bike,express,south,"House 466, Model Town, New Delhi",28.56373,77.31269,28.6417,77.22177,clear,221.1,12.75,delayed,1193.75
13620,blue dart,cosmetics,61.29,ev van,two day,west,"House 246, Rajouri Garden, New Delhi",28.7994,76.97486,28.6417,77.22177,clear,117.7,7.62,delivered,611.36
13656,blue dart,electronics,68.46,bike,two day,central,"House 357, Shahdara, New Delhi",28.82319,77.13343,28.6417,77.22177,hot,8.6,37.43,delivered,155.29
13667,blue dart,documents,44.85,ev bike,same day,north,"House 14, Saket, New Delhi",28.65607,76.91489,28.6417,77.22177,clear,252.8,2.51,delivered,1371.53
13691,blue dart,documents,61.84,van,express,east,"House 92, Chandni Chowk, New Delhi",28.86721,77.31712,28.6417,77.22177,clear,168.5,43.5,delayed,1023
13703,blue dart,pharmacy,76.13,van,same day,north,"House 245, Pitampura, New Delhi",28.46906,77.01558,28.6417,77.22177,stormy,200.2,24.67,delayed,1175.01
13713,blue dart,groceries,5.12,bike,standard,west,"House 54, Model Town, New Delhi",28.6091,77.12591,28.6417,77.22177,cold,297.1,45.55,delivered,1626.65
13723,blue dart,cosmetics,44.34,bike,express,south,"House 292, Hauz Khas, New Delhi",28.85876,77.34266,28.6417,77.22177,clear,296,34.9,delayed,1632.7206
13763,blue dart,automobile parts,45.31,ev van,two day,west,"House 113, Shahdara, New Delhi",28.47797,77.01559,28.6417,77.22177,clear,184.2,39.76,delivered,1040.28
13768,blue dart,cosmetics,7.29,scooter,standard,north,"House 247, Tilak Nagar, New Delhi",28.74059,76.95696,28.6417,77.22177,hot,221.6,33.15,delivered,1207.45
13773,blue dart,cosmetics,6.84,scooter,two day,east,"House 239, Malviya Nagar, New Delhi",28.43544,77.33637,28.6417,77.22177,stormy,149.1,22.29,delivered,812.37
13777,blue dart,cosmetics,31.52,scooter,same day,central,"House 171, Sarita Vihar, New Delhi",28.86347,77.27017,28.6417,77.22177,foggy,54.3,1.11,delivered,374.83
13793,blue dart,pharmacy,41.5,van,same day,south,"House 141, Okhla, New Delhi",28.40405,76.86817,28.6417,77.22177,cold,221.4,38.27,delivered,1321.81
13797,blue dart,electronics,28.32,truck,same day,central,"House 258, Model Town, New Delhi",28.73068,77.00589,28.6417,77.22177,foggy,279.6,30.7,delivered,1590.1
13803,blue dart,electronics,42.49,truck,standard,north,"House 108, Preet Vihar, New Delhi",28.54685,77.04608,28.6417,77.22177,cold,227.8,6.56,delivered,1158.68
13807,blue dart,fragile items,13.6,ev van,same day,east,"House 118, Civil Lines, New Delhi",28.6935,77.34484,28.6417,77.22177,clear,193.2,6.42,delivered,1085.26
13812,blue dart,fragile items,59.49,scooter,standard,north,"House 139, Patel Nagar, New Delhi",28.59224,77.00091,28.6417,77.22177,stormy,288.4,2.66,delivered,1449.98
13815,blue dart,fragile items,8.88,truck,two day,central,"House 57, Chandni Chowk, New Delhi",28.51257,77.30036,28.6417,77.22177,stormy,249.3,39.06,delivered,1363.68
13816,blue dart,clothing,56.69,ev van,same day,central,"House 234, Preet Vihar, New Delhi",28.75946,77.21647,28.6417,77.22177,hot,147.8,38.4,delivered,954.2
13817,blue dart,electronics,31.2,scooter,two day,south,"House 10, Dwarka, New Delhi",28.70355,76.91206,28.6417,77.22177,cold,27.5,30.31,delivered,228.43
13831,blue dart,pharmacy,9.01,truck,two day,south,"House 148, Mayur Vihar, New Delhi",28.54432,76.87484,28.6417,77.22177,hot,118,24.12,delivered,662.36
13832,blue dart,cosmetics,22.94,scooter,same day,west,"House 439, Lajpat Nagar, New Delhi",28.55294,76.893,28.6417,77.22177,rainy,258,7.41,delayed,1412.23
13844,blue dart,fragile items,57.11,scooter,standard,west,"House 454, Connaught Place, New Delhi",28.65755,77.31309,28.6417,77.22177,clear,267.6,3.14,delivered,1347.42
13875,blue dart,clothing,66.78,ev van,two day,west,"House 483, Patel Nagar, New Delhi",28.73595,77.34911,28.6417,77.22177,stormy,241.3,20.08,delivered,1266.74
13879,blue dart,groceries,66.49,van,two day,south,"House 359, Janakpuri, New Delhi",28.79883,76.96785,28.6417,77.22177,stormy,209.3,33.99,delivered,1148.47
13893,blue dart,automobile parts,75.54,ev van,two day,north,"House 220, Hauz Khas, New Delhi",28.75572,77.25983,28.6417,77.22177,foggy,36.5,20.73,delivered,244.69
13899,blue dart,clothing,44.72,scooter,standard,east,"House 356, Green Park, New Delhi",28.64869,77.09262,28.6417,77.22177,cold,165.6,44.68,delivered,962.04
13907,blue dart,fragile items,33.14,ev bike,two day,west,"House 79, Green Park, New Delhi",28.86452,76.85175,28.6417,77.22177,hot,108.1,34.75,delivered,644.75
13925,blue dart,electronics,57.9,truck,two day,central,"House 239, Karol Bagh, New Delhi",28.77894,77.09158,28.6417,77.22177,stormy,255.4,18.32,delayed,1331.96
13935,blue dart,furniture,15.89,ev bike,standard,south,"House 372, Model Town, New Delhi",28.52085,76.91978,28.6417,77.22177,clear,60.5,7.47,delivered,324.91
13939,blue dart,electronics,25.53,truck,same day,west,"House 252, Connaught Place, New Delhi",28.83034,77.25384,28.6417,77.22177,foggy,232.7,38.13,failed,1377.89
13947,blue dart,groceries,67.86,ev bike,same day,central,"House 41, Model Town, New Delhi",28.80136,76.92682,28.6417,77.22177,stormy,284.3,44.76,delayed,1632.7206
13951,blue dart,documents,49.83,ev bike,two day,west,"House 99, Rohini, New Delhi",28.40606,77.19163,28.6417,77.22177,clear,62.4,19.31,delivered,369.93
13954,blue dart,cosmetics,38.85,truck,standard,west,"House 55, Sarita Vihar, New Delhi",28.46153,77.09299,28.6417,77.22177,stormy,49.9,26.2,delivered,328.1
13955,blue dart,documents,38.07,bike,standard,east,"House 97, Saket, New Delhi",28.53896,77.29842,28.6417,77.22177,hot,6.8,41.41,delivered,158.23
13958,blue dart,documents,2.04,van,same day,south,"House 359, Sarita Vihar, New Delhi",28.58009,77.1693,28.6417,77.22177,stormy,31.1,20.13,delivered,315.89
13975,blue dart,automobile parts,4.84,truck,same day,north,"House 317, Model Town, New Delhi",28.76567,77.09639,28.6417,77.22177,hot,84.1,17.73,delivered,573.69
13990,blue dart,automobile parts,69.61,scooter,two day,central,"House 286, Dwarka, New Delhi",28.86809,77.0139,28.6417,77.22177,cold,246.3,15.34,delivered,1277.52
13992,blue dart,furniture,20.53,truck,express,north,"House 370, Green Park, New Delhi",28.8087,76.98546,28.6417,77.22177,rainy,211.5,25.1,delayed,1182.8
13993,blue dart,documents,27.42,bike,express,west,"House 124, Okhla, New Delhi",28.87959,77.27355,28.6417,77.22177,foggy,178.2,45.7,failed,1078.1
13998,blue dart,documents,67.47,scooter,standard,central,"House 63, Rajouri Garden, New Delhi",28.70084,76.98137,28.6417,77.22177,hot,121.6,28.54,delivered,693.62
14013,blue dart,fragile items,22.16,bike,two day,east,"House 418, Kirti Nagar, New Delhi",28.4767,76.9023,28.6417,77.22177,clear,256.8,8.24,delivered,1308.72
14014,blue dart,cosmetics,46.25,ev van,standard,east,"House 258, Lajpat Nagar, New Delhi",28.59018,77.08138,28.6417,77.22177,hot,123.3,26.57,delivered,696.21
14031,blue dart,fragile items,47.32,van,standard,north,"House 40, Rajouri Garden, New Delhi",28.52323,76.84846,28.6417,77.22177,rainy,17.5,27.63,delivered,170.39
14045,blue dart,groceries,56.45,bike,two day,west,"House 311, Hauz Khas, New Delhi",28.60834,77.2381,28.6417,77.22177,cold,103.4,8.31,delivered,541.93
14061,blue dart,groceries,57.29,scooter,same day,east,"House 307, Chandni Chowk, New Delhi",28.40464,76.99191,28.6417,77.22177,rainy,237.9,27.6,failed,1372.3
14075,blue dart,clothing,56.61,truck,same day,west,"House 496, Vasant Kunj, New Delhi",28.48835,77.09964,28.6417,77.22177,foggy,38.1,14.77,delivered,334.81
14078,blue dart,electronics,79.41,ev bike,express,west,"House 144, Nehru Place, New Delhi",28.60439,77.00127,28.6417,77.22177,rainy,146.8,13.6,delivered,824.8
14114,blue dart,electronics,6.51,scooter,standard,west,"House 442, Ashok Vihar, New Delhi",28.64963,76.99956,28.6417,77.22177,cold,271.2,6.98,delivered,1376.94
14123,blue dart,cosmetics,50.45,scooter,express,central,"House 324, Patel Nagar, New Delhi",28.64922,77.23666,28.6417,77.22177,clear,93.3,40.31,delivered,637.43
14132,blue dart,pharmacy,21.61,bike,two day,east,"House 331, Hauz Khas, New Delhi",28.62051,77.31121,28.6417,77.22177,clear,187.9,28.9,delivered,1026.2
14133,blue dart,electronics,42.78,scooter,express,south,"House 312, Hauz Khas, New Delhi",28.63272,77.21352,28.6417,77.22177,hot,210.1,28.39,delayed,1185.67
14143,blue dart,automobile parts,26.36,bike,two day,south,"House 240, Kalkaji, New Delhi",28.81369,76.97373,28.6417,77.22177,cold,191.4,8.59,delivered,982.77
14150,blue dart,fragile items,14.13,van,two day,north,"House 277, Saket, New Delhi",28.74802,76.86366,28.6417,77.22177,cold,34.8,20.35,delivered,235.05
14153,blue dart,clothing,63.4,ev bike,same day,north,"House 368, Defence Colony, New Delhi",28.44717,77.34384,28.6417,77.22177,clear,19.6,24.48,delivered,271.44
14162,blue dart,clothing,11.41,van,two day,south,"House 238, Mayur Vihar, New Delhi",28.57198,76.85611,28.6417,77.22177,rainy,109.2,12.42,delivered,583.26
14164,blue dart,groceries,48.92,ev van,same day,south,"House 257, Civil Lines, New Delhi",28.55895,77.02061,28.6417,77.22177,stormy,87.1,33.7,delayed,636.6
14166,blue dart,clothing,59.04,bike,two day,north,"House 112, Defence Colony, New Delhi",28.78477,77.2932,28.6417,77.22177,cold,121.6,5.56,delivered,624.68
14167,blue dart,pharmacy,76.08,van,same day,east,"House 361, Rajouri Garden, New Delhi",28.67458,77.27952,28.6417,77.22177,cold,137.5,7.45,delivered,809.85
14186,blue dart,documents,23.04,ev van,same day,central,"House 423, Preet Vihar, New Delhi",28.86123,77.10459,28.6417,77.22177,rainy,122.6,0.67,delivered,714.14
14199,blue dart,clothing,76.36,scooter,standard,south,"House 28, Defence Colony, New Delhi",28.4822,77.3064,28.6417,77.22177,cold,5.2,44.59,delivered,159.77
14201,blue dart,fragile items,70.62,ev van,two day,central,"House 38, Sarita Vihar, New Delhi",28.76749,77.21928,28.6417,77.22177,hot,213.6,20.43,delivered,1129.29
14203,blue dart,cosmetics,11.55,scooter,two day,north,"House 40, Mayur Vihar, New Delhi",28.75309,77.20927,28.6417,77.22177,hot,14.7,21,delivered,136.5
14205,blue dart,groceries,61.22,ev bike,standard,central,"House 409, Shahdara, New Delhi",28.60218,77.34676,28.6417,77.22177,hot,168,30.96,delivered,932.88
14207,blue dart,groceries,25.95,van,same day,east,"House 284, Rajouri Garden, New Delhi",28.57643,77.25145,28.6417,77.22177,rainy,62.1,11.02,delivered,443.56
14209,blue dart,cosmetics,35.3,bike,two day,south,"House 376, Saket, New Delhi",28.55951,77.06431,28.6417,77.22177,foggy,256.1,41.31,delivered,1404.43
14230,blue dart,documents,75.01,scooter,same day,north,"House 331, Hauz Khas, New Delhi",28.51362,76.95291,28.6417,77.22177,cold,88.7,38.25,delivered,658.25
14237,blue dart,documents,28.88,ev van,same day,north,"House 123, Kirti Nagar, New Delhi",28.76697,76.86941,28.6417,77.22177,hot,177.3,14.82,delivered,1030.96
14248,blue dart,electronics,9.79,ev van,express,north,"House 459, Lajpat Nagar, New Delhi",28.63726,77.34005,28.6417,77.22177,cold,257.8,20.42,delayed,1400.26
14253,blue dart,electronics,53.91,scooter,standard,central,"House 268, Connaught Place, New Delhi",28.80176,77.26163,28.6417,77.22177,rainy,58.9,49.32,delivered,442.46
14255,blue dart,pharmacy,58.41,scooter,express,south,"House 96, Dwarka, New Delhi",28.61118,77.01784,28.6417,77.22177,stormy,62.1,31.5,delayed,455
14257,blue dart,documents,36.21,ev van,standard,north,"House 435, Defence Colony, New Delhi",28.87748,77.14744,28.6417,77.22177,foggy,197.9,14.3,delivered,1032.4
14258,blue dart,documents,42.6,truck,express,south,"House 376, Connaught Place, New Delhi",28.68549,77.05499,28.6417,77.22177,rainy,254.7,27.12,delayed,1404.86
14279,blue dart,fragile items,69.81,van,same day,north,"House 186, Tilak Nagar, New Delhi",28.49248,77.21433,28.6417,77.22177,clear,102.7,4.15,delivered,625.95
14289,blue dart,groceries,10.23,scooter,two day,east,"House 48, Defence Colony, New Delhi",28.72187,77.07587,28.6417,77.22177,stormy,62.1,11.93,delivered,346.29
14290,blue dart,electronics,48.27,ev bike,same day,south,"House 85, Rajouri Garden, New Delhi",28.52318,77.0537,28.6417,77.22177,rainy,47.3,1.2,delivered,340.1
14307,blue dart,clothing,13.93,truck,two day,south,"House 394, Lajpat Nagar, New Delhi",28.43574,76.98902,28.6417,77.22177,stormy,75.5,29.32,delivered,465.46
14310,blue dart,furniture,59.16,ev bike,standard,central,"House 401, Patel Nagar, New Delhi",28.49619,76.9634,28.6417,77.22177,cold,17.1,25.67,delivered,162.51
14314,blue dart,cosmetics,3.55,bike,express,central,"House 438, Shahdara, New Delhi",28.46673,77.23014,28.6417,77.22177,cold,249.2,12.71,delayed,1334.13
14315,blue dart,pharmacy,52.53,bike,express,north,"House 417, Defence Colony, New Delhi",28.58617,77.05762,28.6417,77.22177,cold,270.6,2.03,delivered,1409.09
14328,blue dart,furniture,2.65,truck,standard,south,"House 206, Shahdara, New Delhi",28.65643,76.84167,28.6417,77.22177,clear,134.9,30.18,delivered,765.04
14349,blue dart,fragile items,49.2,ev van,standard,north,"House 270, Rajouri Garden, New Delhi",28.49465,76.91588,28.6417,77.22177,clear,91.2,3.55,delivered,466.65
14355,blue dart,furniture,77.69,ev van,two day,west,"House 291, Model Town, New Delhi",28.48014,77.14537,28.6417,77.22177,hot,104.4,20.49,delivered,583.47
14363,blue dart,automobile parts,22.63,ev bike,express,east,"House 338, Nehru Place, New Delhi",28.87029,77.3002,28.6417,77.22177,hot,268.3,11.87,delivered,1427.11
14390,blue dart,cosmetics,39.4,ev bike,same day,south,"House 224, Civil Lines, New Delhi",28.75262,76.86705,28.6417,77.22177,clear,105.6,20.95,delivered,690.85
14396,blue dart,electronics,64.71,ev bike,same day,south,"House 480, Shahdara, New Delhi",28.65411,77.10904,28.6417,77.22177,cold,217.6,38.02,delivered,1302.06
14399,blue dart,pharmacy,53.56,truck,two day,south,"House 425, Malviya Nagar, New Delhi",28.54919,77.05802,28.6417,77.22177,clear,199.5,43.17,delivered,1127.01
14405,blue dart,pharmacy,28.24,van,standard,south,"House 195, Karol Bagh, New Delhi",28.5528,76.92986,28.6417,77.22177,clear,114.3,23.72,delivered,642.66
14409,blue dart,fragile items,73.45,ev van,two day,west,"House 146, Model Town, New Delhi",28.52561,77.04507,28.6417,77.22177,cold,244.5,39,delivered,1339.5
14424,blue dart,electronics,1.52,ev bike,two day,central,"House 327, Connaught Place, New Delhi",28.66872,77.16287,28.6417,77.22177,rainy,154.3,25,delivered,846.5
14430,blue dart,clothing,41,ev bike,two day,east,"House 66, Rajouri Garden, New Delhi",28.78212,77.13302,28.6417,77.22177,cold,192.7,22.92,delivered,1032.26
14431,blue dart,pharmacy,50.7,truck,two day,west,"House 378, Preet Vihar, New Delhi",28.85874,77.16734,28.6417,77.22177,hot,208.5,43.99,delivered,1174.47
14447,blue dart,furniture,31.51,bike,standard,north,"House 43, Civil Lines, New Delhi",28.49522,76.87962,28.6417,77.22177,clear,156.2,43.11,delivered,910.33
14457,blue dart,automobile parts,47.97,van,standard,west,"House 200, Chandni Chowk, New Delhi",28.55175,77.14817,28.6417,77.22177,foggy,249.3,45.6,delivered,1383.3
14459,blue dart,documents,74.68,ev van,express,central,"House 411, Shalimar Bagh, New Delhi",28.60761,77.07342,28.6417,77.22177,cold,172.3,6.8,delivered,931.9
14472,blue dart,pharmacy,44.44,truck,two day,east,"House 232, Shahdara, New Delhi",28.59264,76.97934,28.6417,77.22177,rainy,73.9,8.91,delivered,396.23
14477,blue dart,automobile parts,26.99,scooter,standard,south,"House 444, Malviya Nagar, New Delhi",28.75345,77.02716,28.6417,77.22177,hot,12.4,24.37,delivered,135.11
14480,blue dart,documents,29.29,bike,express,north,"House 494, Mayur Vihar, New Delhi",28.54498,77.04295,28.6417,77.22177,foggy,66.4,43.24,delayed,511.72
14488,blue dart,clothing,31.54,bike,standard,east,"House 403, Ashok Vihar, New Delhi",28.7571,77.1231,28.6417,77.22177,hot,108.3,32.96,delivered,640.38
14494,blue dart,pharmacy,59.29,scooter,standard,south,"House 214, Karol Bagh, New Delhi",28.74457,76.96625,28.6417,77.22177,rainy,105.4,43.8,delivered,658.4
14497,blue dart,electronics,26.46,van,same day,central,"House 167, Civil Lines, New Delhi",28.85512,77.34862,28.6417,77.22177,rainy,33.1,22.64,delivered,333.42
14498,blue dart,documents,48.41,ev bike,standard,south,"House 220, Vasant Kunj, New Delhi",28.6965,76.87352,28.6417,77.22177,stormy,33.5,2.7,delivered,175.6
14506,blue dart,clothing,79.02,scooter,standard,north,"House 194, Chandni Chowk, New Delhi",28.54664,77.02892,28.6417,77.22177,clear,52.2,14.51,delivered,304.53
14522,blue dart,cosmetics,30.31,truck,same day,east,"House 106, Malviya Nagar, New Delhi",28.54102,77.13256,28.6417,77.22177,cold,147.2,23.4,delivered,906.2
14524,blue dart,pharmacy,2.64,ev bike,express,north,"House 39, Malviya Nagar, New Delhi",28.45561,76.98791,28.6417,77.22177,foggy,162.8,43.94,delayed,995.82
